Player_ID,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS
1629614.0,3.82,7.68,0.49,0.9,2.51,0.35,0.66,0.82,0.25,0.53,1.54,2.07,4.12,0.93,0.09,1.49,2.1,9.21,0.96
1630174.0,4.38,8.82,0.5,1.94,4.64,0.43,1.49,1.9,0.58,0.88,2.94,3.82,1.5,0.9,0.68,0.89,3.35,12.18,2.24
1627777.0,3.46,7.71,0.44,1.82,4.83,0.37,0.62,0.73,0.28,0.27,3.12,3.39,1.2,0.37,0.22,0.88,2.34,9.37,0.38
1630227.0,0.6,1.6,0.29,0.4,1.13,0.27,0.2,0.4,0.1,0.07,0.13,0.2,0.4,0.33,0.0,0.33,0.13,1.8,1.87
1630192.0,1.19,2.57,0.39,0.1,0.4,0.09,0.72,1.07,0.27,1.05,1.12,2.17,0.55,0.26,0.66,0.47,1.4,3.21,-2.9
1641806.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0
1628373.0,0.2,1.8,0.1,0.2,1.6,0.1,0.4,0.4,0.2,0.2,1.0,1.2,0.8,0.0,0.0,0.2,0.8,1.0,-0.2
203994.0,4.21,8.25,0.52,0.29,1.18,0.12,2.2,3.43,0.53,2.95,8.07,11.01,3.96,1.07,1.05,2.3,3.34,10.91,5.37
1629670.0,2.65,5.75,0.39,0.85,2.52,0.28,0.85,1.02,0.34,0.54,2.33,2.87,1.19,0.5,0.25,1.02,0.92,7.0,-3.83
1626220.0,2.71,6.82,0.39,1.97,5.34,0.37,0.3,0.44,0.14,0.76,4.01,4.77,2.77,0.75,0.56,0.92,2.2,7.7,1.48
1629643.0,0.85,2.38,0.25,0.49,1.74,0.16,0.09,0.15,0.05,0.38,1.32,1.7,0.43,0.19,0.15,0.34,0.4,2.28,-1.49
1629006.0,1.43,3.43,0.33,0.48,1.57,0.23,1.27,1.7,0.39,1.23,1.33,2.57,1.07,0.8,0.4,0.6,1.13,4.62,0.15
1630168.0,4.05,6.64,0.61,0.42,1.25,0.2,1.67,2.11,0.54,2.64,4.2,6.84,1.35,0.47,1.09,0.82,2.95,10.2,-0.62
1630171.0,3.41,6.96,0.5,1.22,3.12,0.39,1.35,1.99,0.45,0.97,2.01,2.99,1.91,0.83,0.49,0.78,2.03,9.38,0.64
203482.0,3.54,6.37,0.54,0.77,1.99,0.33,1.92,2.31,0.58,1.38,3.88,5.27,4.45,0.95,0.38,1.95,2.95,9.77,-3.36
1630647.0,1.88,3.88,0.42,0.3,1.07,0.15,0.74,1.14,0.32,0.81,1.16,1.98,0.81,0.63,0.12,0.49,1.44,4.81,-3.23
1626224.0,2.56,5.33,0.45,1.19,3.07,0.34,0.49,0.72,0.19,0.35,2.15,2.5,1.65,0.5,0.15,0.65,1.49,6.79,-4.9
1626162.0,5.69,12.91,0.44,1.49,4.78,0.27,2.56,3.41,0.57,1.38,3.63,5.01,1.49,1.13,0.69,1.28,2.85,15.43,-0.37
101108.0,3.55,8.05,0.43,1.34,3.62,0.33,0.74,0.9,0.26,0.31,3.57,3.88,6.78,1.21,0.1,1.31,1.86,9.19,1.9
1626166.0,2.67,6.17,0.42,1.33,3.42,0.34,0.74,0.86,0.27,0.27,1.23,1.5,2.63,0.54,0.14,0.85,1.62,7.41,-0.14
1627780.0,2.34,4.16,0.53,0.45,1.25,0.25,0.32,0.52,0.18,1.05,1.52,2.57,1.09,0.89,0.41,0.61,1.75,5.45,1.89
1630196.0,0.33,0.67,0.17,0.0,0.0,0.0,0.33,0.67,0.17,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.33,1.0,2.0
1641763.0,0.8,1.92,0.24,0.3,0.95,0.12,0.32,0.48,0.14,0.3,0.6,0.9,0.32,0.18,0.18,0.25,1.0,2.22,-0.15
1629618.0,0.56,1.3,0.33,0.33,0.93,0.23,0.11,0.15,0.06,0.04,0.48,0.52,0.78,0.15,0.0,0.33,0.48,1.56,-0.04
203486.0,1.89,3.33,0.53,0.0,0.13,0.0,1.52,2.15,0.42,1.3,3.78,5.09,1.2,0.3,0.37,0.78,1.48,5.3,0.24
1641764.0,3.66,8.07,0.44,1.22,3.16,0.35,0.68,1.07,0.3,1.59,4.18,5.77,3.69,0.82,0.19,1.19,1.65,9.22,3.58
1627751.0,4.96,7.56,0.66,0.0,0.0,0.0,1.18,2.14,0.37,2.92,5.66,8.58,2.54,0.7,1.52,1.54,2.98,11.1,-0.36
1630197.0,1.75,4.32,0.37,0.64,1.96,0.29,1.07,1.46,0.34,0.61,2.57,3.18,1.25,0.54,0.46,0.68,0.79,5.21,-2.64
1629673.0,6.28,15.21,0.39,2.36,7.23,0.3,2.46,2.81,0.68,0.41,2.31,2.72,4.4,1.1,0.32,2.41,3.13,17.38,-7.06
1641854.0,2.27,4.47,0.37,0.24,0.67,0.11,0.8,1.1,0.35,0.41,1.73,2.14,2.31,0.41,0.29,0.88,0.78,5.59,-0.49
1629008.0,6.44,13.32,0.48,2.72,6.84,0.39,1.14,1.36,0.46,1.31,5.67,6.98,1.51,0.52,0.65,1.14,1.83,16.74,5.83
203490.0,0.93,2.2,0.34,0.53,1.53,0.26,0.2,0.2,0.13,0.4,1.53,1.93,0.53,0.33,0.33,0.13,1.27,2.6,1.47
1626171.0,5.68,11.2,0.49,1.22,3.0,0.33,1.2,1.51,0.45,1.73,5.67,7.4,1.27,0.83,0.41,1.11,2.3,13.78,-0.05
204001.0,6.81,13.19,0.52,1.93,5.14,0.38,4.54,5.3,0.79,1.7,5.47,7.18,2.02,0.74,1.95,1.56,2.74,20.09,7.33
1630695.0,1.19,2.5,0.32,0.56,1.31,0.26,0.38,0.5,0.25,0.62,2.06,2.69,0.38,0.25,0.38,0.31,0.88,3.31,-1.75
203939.0,1.14,1.68,0.45,0.02,0.05,0.02,1.0,1.41,0.34,1.54,1.86,3.4,1.33,0.41,0.32,0.51,1.79,3.3,0.05
1626181.0,4.91,10.11,0.48,2.2,5.05,0.42,1.88,2.26,0.53,0.21,2.36,2.57,1.08,0.57,0.29,0.87,1.8,13.89,2.8
1630563.0,0.5,1.5,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,2.0,0.0,1.0,-0.5
1627752.0,3.24,7.33,0.44,1.81,4.56,0.37,0.64,0.87,0.29,0.27,2.68,2.95,1.53,0.74,0.45,0.94,1.87,8.94,-1.51
1630202.0,3.62,7.74,0.43,1.79,4.66,0.37,0.56,0.68,0.24,0.85,2.38,3.23,3.43,0.48,0.07,0.74,1.29,9.6,5.48
1641765.0,1.0,2.6,0.25,0.32,1.12,0.11,0.7,1.02,0.2,0.62,1.35,1.98,0.55,0.18,0.1,0.2,0.5,3.02,-2.17
1630243.0,1.0,2.71,0.29,0.21,1.21,0.05,0.64,0.86,0.3,0.21,1.21,1.43,1.29,0.5,0.36,0.5,1.07,2.86,-0.64
1629674.0,2.39,3.71,0.54,0.0,0.0,0.0,0.71,1.0,0.28,1.89,2.46,4.36,0.71,0.46,0.75,0.46,1.79,5.5,4.82
1630193.0,5.71,13.15,0.43,2.51,6.37,0.39,3.07,3.6,0.71,0.25,3.56,3.81,4.87,0.74,0.15,1.49,1.75,17.0,-0.49
1631311.0,1.51,3.81,0.3,0.86,2.38,0.26,0.54,0.78,0.24,0.57,1.38,1.95,0.97,0.16,0.05,0.46,1.19,4.43,0.46
203944.0,8.59,18.17,0.46,1.65,5.3,0.32,5.13,6.57,0.79,2.15,7.04,9.2,4.98,0.54,0.26,3.46,2.72,23.96,4.78
1641871.0,3.38,7.34,0.45,1.29,3.6,0.36,1.01,1.37,0.4,1.37,2.31,3.68,0.99,0.49,0.56,0.76,2.37,9.07,-2.79
1630559.0,5.57,11.46,0.49,1.88,5.12,0.36,2.83,3.32,0.73,0.7,3.6,4.29,5.49,0.8,0.3,2.12,1.87,15.85,-0.49
1629629.0,1.9,4.88,0.29,0.77,2.29,0.22,0.85,1.12,0.29,0.56,1.5,2.06,1.0,0.98,0.29,0.65,1.33,5.42,-1.06
1630194.0,3.16,5.85,0.54,0.26,0.7,0.17,0.74,1.04,0.33,2.35,3.6,5.95,1.33,0.82,1.02,0.82,2.41,7.32,1.18
1629675.0,5.01,10.51,0.48,2.09,5.04,0.4,1.35,1.83,0.45,0.9,4.32,5.22,1.31,0.78,0.9,1.37,2.12,13.46,3.09
1631197.0,1.94,3.88,0.38,0.71,1.82,0.25,0.29,0.47,0.15,0.18,1.76,1.94,0.82,0.18,0.76,0.41,1.65,4.88,-2.35
1630208.0,3.88,5.61,0.69,0.0,0.01,0.0,1.97,2.67,0.58,2.57,5.48,8.04,0.81,0.39,1.1,1.09,2.63,9.73,-6.4
1626196.0,3.58,8.07,0.44,1.53,4.42,0.34,1.19,1.26,0.53,0.42,2.4,2.81,2.44,0.56,0.33,0.84,1.77,9.88,-2.47
1629130.0,4.47,9.93,0.42,2.75,6.96,0.38,1.18,1.32,0.43,0.22,2.32,2.54,2.82,0.68,0.24,1.4,2.4,12.87,0.56
1629010.0,0.5,1.5,0.15,0.09,0.77,0.05,0.32,0.5,0.15,0.05,0.23,0.27,0.23,0.05,0.14,0.09,0.23,1.41,1.23
1629011.0,2.35,4.1,0.52,0.0,0.0,0.0,0.87,2.13,0.25,4.58,3.9,8.48,0.58,1.19,1.13,0.81,1.77,5.58,0.42
1631115.0,1.0,2.0,0.19,0.22,0.42,0.14,0.53,0.69,0.24,0.78,1.56,2.33,0.94,0.19,0.22,0.5,0.97,2.75,0.28
1630526.0,1.15,2.44,0.36,0.33,1.0,0.17,0.31,0.41,0.1,0.59,1.36,1.95,0.54,0.26,0.1,0.41,0.62,2.95,-0.56
1631223.0,2.54,6.29,0.34,0.74,2.52,0.18,0.72,1.05,0.27,0.82,2.43,3.25,1.23,0.42,0.17,0.88,1.11,6.54,-3.45
1631157.0,1.08,2.08,0.48,0.23,0.31,0.23,1.0,1.31,0.31,0.15,0.85,1.0,1.08,0.77,0.23,0.62,0.62,3.38,4.77
201565.0,3.17,6.88,0.45,0.62,1.71,0.32,1.0,1.12,0.41,0.29,1.58,1.88,3.25,0.33,0.08,1.29,0.88,7.96,-1.38
1626179.0,7.25,16.36,0.44,2.44,6.72,0.32,2.82,3.25,0.68,0.57,3.48,4.05,5.61,1.03,0.34,1.74,1.66,19.75,-4.75
1641712.0,1.38,4.13,0.3,0.72,2.0,0.22,0.49,0.64,0.26,0.62,1.74,2.36,1.59,0.31,0.08,0.79,1.44,3.97,-3.18
1626156.0,6.47,14.21,0.45,2.97,7.17,0.38,2.09,2.53,0.59,0.37,2.74,3.11,6.34,0.91,0.47,2.05,2.05,18.01,2.39
1630346.0,1.75,4.04,0.29,1.46,3.25,0.3,0.46,0.5,0.18,0.21,1.21,1.43,0.64,0.21,0.04,0.68,1.14,5.43,0.46
1627734.0,7.73,13.02,0.6,0.4,1.06,0.27,3.56,5.06,0.65,3.59,10.07,13.66,8.21,0.9,0.59,3.32,3.05,19.43,0.84
1629677.0,1.4,3.67,0.29,0.3,1.49,0.17,1.02,1.3,0.32,0.51,1.86,2.37,0.44,0.12,0.16,0.65,0.74,4.12,-1.19
1631257.0,0.64,1.0,0.32,0.0,0.14,0.0,0.14,0.14,0.07,0.21,0.71,0.93,0.21,0.07,0.14,0.0,0.36,1.43,-0.93
1641766.0,1.56,3.0,0.32,0.0,0.0,0.0,0.89,1.33,0.15,2.11,1.89,4.0,0.0,0.11,0.0,0.56,0.56,4.0,3.78
1630611.0,1.22,2.39,0.44,0.43,1.17,0.27,0.7,0.74,0.33,0.74,1.39,2.13,0.61,0.17,0.09,0.3,1.0,3.57,0.7
203967.0,2.83,6.06,0.41,1.16,3.08,0.3,1.23,1.45,0.47,1.14,3.28,4.42,2.25,0.48,0.16,1.22,1.75,8.05,-0.31
1630846.0,0.73,1.27,0.28,0.13,0.4,0.04,0.67,1.0,0.28,0.67,1.73,2.4,0.13,0.0,0.47,0.2,1.2,2.27,0.07
1631204.0,3.08,7.21,0.4,1.27,3.38,0.35,0.82,0.93,0.29,0.15,1.61,1.76,3.32,0.62,0.17,1.27,1.45,8.25,-3.51
1629678.0,0.43,1.13,0.19,0.26,0.7,0.19,0.0,0.09,0.0,0.13,0.61,0.74,0.3,0.04,0.0,0.22,0.39,1.13,-0.57
203471.0,5.04,11.59,0.43,1.72,4.6,0.36,2.22,2.66,0.61,0.49,2.54,3.02,6.1,0.79,0.21,1.91,2.05,14.02,-1.58
1631220.0,0.67,2.17,0.24,0.17,0.33,0.08,0.83,1.0,0.42,0.17,1.0,1.17,0.83,0.33,0.17,0.0,0.67,2.33,4.67
1630578.0,8.37,15.59,0.54,0.52,1.76,0.27,3.87,5.59,0.64,2.9,6.44,9.35,4.95,1.21,0.73,2.57,3.35,21.13,0.76
1641729.0,2.66,6.81,0.33,1.06,3.59,0.25,1.16,1.28,0.37,0.5,2.69,3.19,1.72,0.41,0.19,1.47,1.34,7.53,-5.41
1629012.0,6.49,13.31,0.47,1.64,4.17,0.34,4.08,4.74,0.81,0.91,1.72,2.63,4.91,0.79,0.23,2.12,1.97,18.69,-1.83
1629013.0,2.57,5.96,0.39,1.15,3.41,0.32,0.83,1.0,0.28,0.35,1.0,1.35,1.17,0.54,0.22,0.65,1.65,7.11,-3.24
1630549.0,2.75,4.82,0.59,0.07,0.25,0.05,1.23,2.02,0.36,2.64,3.74,6.38,1.39,0.39,0.72,1.15,2.15,6.8,1.1
1631101.0,5.5,13.56,0.39,1.88,5.62,0.32,3.06,3.72,0.76,1.31,3.69,5.0,2.94,0.88,0.38,2.25,2.75,15.94,-7.69
1641767.0,1.58,4.02,0.31,0.86,2.74,0.23,0.4,0.46,0.21,0.26,1.3,1.56,0.93,0.58,0.04,0.26,1.54,4.42,1.21
1627783.0,8.51,15.89,0.53,1.06,3.08,0.32,3.62,4.95,0.7,1.74,5.32,7.06,4.28,0.79,0.31,1.76,2.41,21.71,1.41
1627732.0,2.87,4.93,0.55,0.0,0.0,0.0,0.4,1.0,0.13,2.07,5.87,7.93,5.73,0.8,0.6,1.8,2.4,6.13,-2.47
1629014.0,7.83,18.2,0.41,3.39,8.8,0.36,3.54,3.87,0.8,0.48,3.15,3.63,5.54,0.5,0.11,2.74,2.13,22.59,-7.17
1630579.0,0.84,1.22,0.38,0.0,0.0,0.0,0.36,0.53,0.16,1.24,2.02,3.27,0.56,0.18,0.42,0.36,1.0,2.04,-0.24
1641771.0,0.33,0.5,0.18,0.0,0.17,0.0,0.0,0.0,0.0,0.08,0.5,0.58,0.17,0.08,0.08,0.17,0.67,0.67,-0.5
1630606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
203935.0,5.1,11.85,0.41,2.1,6.7,0.26,2.15,2.8,0.62,0.3,2.35,2.65,4.3,2.05,0.25,3.1,2.65,14.45,-0.95
1630696.0,1.67,3.67,0.31,0.78,1.89,0.28,0.22,0.22,0.11,0.67,0.89,1.56,1.56,1.0,0.33,0.56,1.33,4.33,-4.78
202397.0,1.53,3.67,0.38,0.09,0.19,0.08,0.07,0.09,0.03,0.26,1.51,1.77,3.37,0.4,0.09,1.09,1.14,3.23,-6.51
1630188.0,3.84,6.48,0.61,1.0,2.36,0.43,1.18,1.7,0.4,1.84,3.69,5.52,1.03,0.28,0.62,0.72,2.03,9.85,-0.21
1631173.0,1.12,2.88,0.25,0.81,2.19,0.23,0.19,0.31,0.09,0.0,0.25,0.25,0.75,0.5,0.0,0.44,0.5,3.25,-0.44
1628372.0,2.62,6.04,0.43,0.57,1.95,0.21,0.77,1.04,0.3,0.89,2.04,2.93,3.62,1.21,0.21,1.21,2.16,6.59,-0.66
1631095.0,4.97,10.96,0.45,1.82,5.0,0.36,1.97,2.43,0.62,1.83,6.28,8.11,1.59,0.68,0.8,1.17,2.63,13.74,-1.11
1641733.0,2.22,5.67,0.41,1.24,2.86,0.39,0.25,0.29,0.09,0.35,1.06,1.41,1.16,0.2,0.14,0.76,1.08,5.92,-3.8
1631110.0,4.59,10.49,0.41,0.95,3.07,0.27,1.5,1.95,0.48,1.85,4.58,6.43,3.36,0.84,0.54,1.89,2.27,11.64,-4.65
1630531.0,1.2,3.02,0.28,0.2,0.98,0.12,0.71,0.86,0.29,0.67,0.92,1.59,0.9,0.73,0.31,0.69,1.35,3.33,-0.55
1630205.0,2.84,6.32,0.42,0.37,1.21,0.24,1.11,1.42,0.29,0.95,2.39,3.34,0.74,0.61,0.58,0.63,1.18,7.16,0.24
1630191.0,4.04,8.3,0.5,1.46,3.8,0.39,1.39,1.85,0.54,1.61,5.02,6.63,1.59,0.37,0.83,1.43,2.15,10.93,-2.91
1631124.0,1.64,4.44,0.25,0.82,2.76,0.15,0.44,0.62,0.16,0.1,1.12,1.22,0.94,0.34,0.14,0.46,1.08,4.54,-2.02
1629622.0,4.34,10.4,0.41,2.4,6.84,0.33,1.1,1.39,0.35,0.94,3.89,4.83,4.04,0.91,0.41,1.6,2.43,12.19,3.6
1630591.0,4.48,9.52,0.47,2.04,5.13,0.37,1.57,2.08,0.49,0.64,2.41,3.05,2.73,1.41,0.63,1.76,2.73,12.57,0.6
1631306.0,0.83,2.11,0.26,0.56,1.67,0.17,0.11,0.11,0.06,0.06,0.33,0.39,0.28,0.06,0.06,0.44,0.22,2.33,-1.11
1630256.0,1.66,3.52,0.43,0.35,1.18,0.18,0.4,0.6,0.18,0.94,2.09,3.03,0.98,0.65,0.23,0.57,2.11,4.08,1.18
1628369.0,9.08,19.27,0.47,3.09,8.23,0.37,5.59,6.72,0.79,0.91,7.22,8.12,4.92,1.01,0.58,2.54,1.96,26.85,8.22
1630678.0,0.65,1.26,0.37,0.06,0.29,0.05,0.13,0.16,0.08,0.55,0.65,1.19,0.32,0.16,0.06,0.23,0.55,1.48,0.52
202066.0,1.07,2.89,0.39,0.44,1.48,0.21,0.67,0.81,0.24,0.67,1.0,1.67,1.04,0.44,0.11,0.52,1.04,3.26,-2.93
1631207.0,1.17,2.66,0.34,0.29,1.25,0.16,0.42,0.73,0.16,0.49,1.42,1.92,1.37,0.46,0.31,0.54,1.37,3.05,0.66
1628464.0,2.6,4.88,0.48,0.43,1.18,0.25,0.63,0.83,0.27,1.42,2.65,4.07,1.02,0.35,0.85,0.7,2.12,6.27,1.05
1630560.0,7.97,18.03,0.43,2.18,6.0,0.32,4.33,5.06,0.81,0.42,2.82,3.24,2.91,0.68,0.24,1.88,2.09,22.45,-3.08
1641708.0,3.85,7.19,0.51,0.13,0.94,0.08,1.71,2.5,0.49,2.39,4.21,6.6,2.63,1.26,0.61,1.45,2.27,9.55,0.73
1641709.0,3.68,7.62,0.47,0.33,1.79,0.12,1.13,1.89,0.37,2.05,4.33,6.38,1.9,1.08,0.94,1.33,2.78,8.83,-3.63
202691.0,6.36,14.71,0.42,3.48,8.99,0.37,1.65,1.78,0.59,0.45,2.84,3.3,2.29,0.65,0.45,1.52,1.65,17.86,0.05
202684.0,1.49,2.45,0.46,0.0,0.02,0.0,0.31,1.06,0.12,1.49,2.06,3.55,1.04,0.24,0.29,0.59,1.2,3.29,-0.27
1630550.0,1.27,2.9,0.38,0.44,1.29,0.2,0.17,0.32,0.1,0.68,1.63,2.32,0.46,0.17,0.43,0.24,0.95,3.16,-0.78
1629680.0,1.94,4.88,0.35,1.23,3.55,0.3,0.34,0.45,0.14,0.46,1.63,2.09,1.38,1.74,0.75,0.62,1.43,5.45,-3.55
1630214.0,2.24,5.17,0.42,0.37,1.5,0.18,0.41,0.93,0.14,1.3,2.61,3.91,1.43,0.94,0.81,0.63,1.39,5.26,-1.09
1631210.0,0.56,1.0,0.12,0.11,0.44,0.04,0.22,0.22,0.11,0.33,0.44,0.78,0.33,0.0,0.11,0.11,0.33,1.44,-1.78
1630167.0,4.05,7.06,0.56,1.24,3.09,0.37,0.94,1.22,0.42,1.04,2.87,3.9,1.56,0.57,0.52,0.84,1.74,10.28,1.72
1626157.0,7.73,15.34,0.51,2.19,5.27,0.42,4.11,4.71,0.8,1.52,6.79,8.31,3.05,0.69,0.66,2.85,3.29,21.76,5.16
1629018.0,5.08,11.93,0.41,2.51,6.38,0.37,1.04,1.35,0.33,0.35,2.3,2.65,1.68,1.08,0.14,0.66,1.35,13.72,-2.73
1631131.0,1.25,2.5,0.63,0.0,0.0,0.0,0.75,1.0,0.38,1.0,1.0,2.0,0.25,0.25,0.12,0.0,0.38,3.25,1.75
200782.0,0.58,1.61,0.2,0.42,1.13,0.24,0.1,0.1,0.06,0.9,1.84,2.74,0.52,0.52,0.23,0.26,1.74,1.68,-0.74
1626167.0,6.18,11.81,0.52,1.51,4.21,0.33,3.18,4.12,0.72,1.47,5.45,6.92,1.3,0.51,1.87,1.42,3.01,17.05,2.83
1641816.0,0.44,1.11,0.27,0.22,0.78,0.17,0.0,0.0,0.0,0.06,0.44,0.5,0.11,0.06,0.0,0.11,0.56,1.11,0.44
1630649.0,1.54,3.5,0.31,1.0,2.21,0.29,1.21,1.33,0.35,0.33,1.79,2.12,0.46,0.33,0.29,0.58,1.67,5.29,-3.29
202685.0,4.9,8.77,0.55,0.45,1.46,0.21,1.96,2.5,0.56,2.27,6.52,8.79,2.11,0.39,0.83,1.35,2.66,12.22,1.91
1627832.0,5.79,13.95,0.41,3.11,8.03,0.38,2.7,3.14,0.69,0.45,3.36,3.81,8.07,1.38,0.81,1.73,2.51,17.4,2.51
1629020.0,2.03,3.93,0.48,0.28,0.93,0.16,0.83,1.24,0.26,1.41,3.34,4.76,1.24,1.24,0.17,0.97,1.48,5.17,1.52
1630170.0,7.32,15.53,0.46,2.44,6.56,0.36,2.37,2.96,0.68,0.4,3.44,3.84,4.07,1.07,0.34,1.59,1.09,19.46,-4.28
1628426.0,2.0,4.55,0.39,1.07,2.86,0.34,0.29,0.36,0.14,0.71,1.57,2.29,0.45,0.48,0.17,0.29,1.0,5.36,0.1
1629216.0,1.36,4.45,0.23,0.27,2.55,0.08,0.09,0.18,0.05,0.36,0.45,0.82,1.91,0.82,0.0,0.45,1.73,3.09,2.82
202696.0,7.71,15.93,0.48,1.21,4.12,0.3,1.39,1.7,0.49,2.76,7.78,10.54,3.34,0.66,0.79,1.58,2.5,18.03,-2.37
1629731.0,1.78,4.3,0.35,1.46,3.74,0.33,0.37,0.48,0.16,0.69,3.35,4.04,0.8,0.74,0.46,0.37,1.72,5.39,3.24
1630532.0,7.33,15.22,0.48,1.31,4.64,0.26,3.76,4.43,0.79,1.0,4.29,5.29,3.74,1.06,0.39,1.9,2.33,19.74,2.82
1629021.0,4.15,6.9,0.6,0.48,1.44,0.25,2.08,2.55,0.63,1.46,2.88,4.34,1.2,0.49,0.26,1.21,2.0,10.85,1.18
1630688.0,0.64,2.18,0.2,0.64,1.82,0.21,0.18,0.18,0.09,0.27,1.0,1.27,0.09,0.36,0.09,0.18,0.73,2.09,-0.36
1631133.0,3.25,7.07,0.46,0.57,1.93,0.25,1.79,2.38,0.59,2.1,4.96,7.06,0.99,0.58,0.31,0.92,2.4,8.86,-4.69
1641716.0,1.36,3.33,0.27,0.67,1.67,0.22,0.24,0.27,0.11,0.36,1.55,1.91,1.21,0.45,0.33,0.52,0.88,3.64,0.58
1629022.0,3.59,8.48,0.38,1.79,4.67,0.33,0.78,1.02,0.31,0.22,1.97,2.19,1.28,0.55,0.34,0.88,1.22,9.74,0.09
1641717.0,2.65,5.39,0.48,1.2,2.85,0.4,0.35,0.45,0.18,0.63,1.65,2.28,1.46,0.93,0.45,0.55,1.57,6.84,1.55
1641775.0,0.67,1.67,0.36,0.22,1.0,0.07,0.11,0.22,0.06,0.56,1.67,2.22,0.56,0.56,0.11,0.33,1.22,1.67,5.22
1629023.0,4.85,11.11,0.41,1.81,5.66,0.3,1.36,1.99,0.43,1.16,4.47,5.63,1.93,0.99,0.81,1.32,2.32,12.86,-1.82
1631102.0,0.55,1.82,0.18,0.18,0.55,0.18,0.0,0.0,0.0,0.09,0.36,0.45,0.45,0.27,0.0,0.18,0.09,1.27,-1.18
1629139.0,1.21,3.41,0.3,0.74,2.5,0.22,0.29,0.5,0.16,0.32,1.26,1.59,0.44,0.35,0.21,0.56,1.15,3.44,-2.0
1630322.0,1.29,2.74,0.32,0.97,2.24,0.27,0.05,0.05,0.05,0.18,0.87,1.05,0.63,0.13,0.18,0.18,0.61,3.61,-0.97
1630570.0,2.6,4.94,0.51,0.43,1.08,0.22,1.22,1.54,0.37,0.83,2.25,3.08,1.29,0.37,0.3,1.0,1.68,6.86,-1.17
1631212.0,2.6,5.59,0.46,0.56,1.9,0.22,0.89,1.32,0.34,0.7,2.52,3.22,1.08,0.52,1.1,0.72,1.79,6.65,-0.85
1641705.0,7.76,16.7,0.46,1.8,5.55,0.31,4.11,5.17,0.74,2.27,8.37,10.63,3.86,1.24,3.58,3.66,2.15,21.44,-2.0
1631104.0,1.67,3.52,0.4,0.2,0.9,0.13,0.85,1.28,0.38,0.3,1.25,1.54,2.72,0.48,0.15,0.9,1.46,4.39,-2.36
201566.0,4.43,9.75,0.46,0.62,2.26,0.2,1.62,2.35,0.49,1.37,3.68,5.04,4.5,1.09,0.34,2.12,1.78,11.09,1.54
1629632.0,6.85,15.3,0.44,2.65,7.04,0.35,2.76,3.29,0.68,0.56,3.97,4.53,5.13,0.67,0.23,2.1,2.35,19.1,-0.46
1628401.0,5.3,11.49,0.46,2.68,6.78,0.37,1.88,2.08,0.59,0.7,3.55,4.25,5.16,1.01,1.19,1.53,2.08,15.16,8.48
1641727.0,0.5,2.5,0.1,0.0,1.5,0.0,0.5,1.0,0.25,0.0,2.0,2.0,1.5,0.0,0.5,0.0,0.0,1.5,-11.0
1641715.0,4.51,9.94,0.44,1.68,4.68,0.34,1.62,2.38,0.45,0.94,2.89,3.83,0.7,0.64,0.36,0.98,1.36,12.32,-0.57
1630598.0,2.72,4.83,0.53,0.79,1.62,0.38,0.72,0.91,0.31,0.77,1.62,2.38,1.1,0.72,0.24,0.72,1.17,6.95,1.21
203952.0,4.97,10.99,0.44,1.28,3.58,0.33,2.0,2.66,0.53,1.52,3.0,4.52,1.68,0.59,0.58,1.23,2.07,13.23,-0.82
1629623.0,0.67,1.67,0.17,0.0,0.67,0.0,0.67,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,2.0,-3.33
1629684.0,3.63,7.96,0.44,1.66,4.42,0.35,1.39,1.84,0.41,1.13,3.05,4.18,2.29,0.58,0.51,1.43,2.97,10.32,-3.18
1631114.0,7.55,13.99,0.54,1.45,3.39,0.41,2.54,3.11,0.7,0.52,3.45,3.97,4.54,1.13,0.63,1.73,2.46,19.08,5.38
1631119.0,1.38,3.3,0.41,0.77,2.09,0.33,0.48,0.59,0.19,0.52,2.87,3.39,1.59,0.41,0.39,0.49,1.42,4.0,1.81
1629026.0,1.9,4.06,0.44,0.81,2.04,0.33,0.1,0.2,0.05,0.88,2.14,3.03,1.35,0.55,0.13,0.46,1.46,4.71,2.2
1631109.0,5.16,7.95,0.68,0.0,0.0,0.0,2.42,3.37,0.68,4.0,5.68,9.68,1.16,0.84,1.05,0.89,2.63,12.74,-1.11
1631466.0,1.23,2.27,0.39,0.09,0.23,0.09,0.32,0.59,0.2,0.55,0.5,1.05,0.32,0.18,0.05,0.18,0.45,2.86,1.05
1630172.0,3.7,8.35,0.4,1.37,3.44,0.38,1.21,1.53,0.44,1.07,2.79,3.86,1.53,0.93,0.77,1.33,2.02,9.98,-0.33
